SHA SHB XAB XBA DIAp DIBp
-0.018625836799713868 0.06630684395549212 0 0 0.43288648874422136 0.5671135112557786
-0.020686453364608996 0.06655092232641706 0 0 0.44602857041429156 0.5539714295857083
-0.021815425682400896 0.0664348624947795 0 0 0.4607417720995367 0.5392582279004634
-0.022892378069827028 0.0663725303320112 0 0 0.46026844145088747 0.5397315585491126
-0.023353779812740366 0.06496033311633814 0 0 0.46958221240629155 0.5304177875937085
-0.022811889264176433 0.06317414121234342 0 0 0.478603028459267 0.521396971540733
-0.02310835561752061 0.06168570627495358 0 0 0.47484892977355975 0.5251510702264404
-0.023365740807934916 0.05905642336658054 0 0 0.47576509376828796 0.5242349062317121
-0.023423828965930343 0.05640920034312043 0 0 0.47911090562682107 0.520889094373179
-0.02337637512555395 0.05486773126678862 0 0 0.47353071221358867 0.5264692877864113
-0.022704234361540527 0.05302090334219842 0 0 0.4772738125767565 0.5227261874232434
-0.022115235434991484 0.05191781859067555 0 0 0.46666429831076756 0.5333357016892324
-0.023048312847209408 0.05088728289135977 0 0 0.4566963535753003 0.5433036464246996
-0.02320953423320254 0.051161556161776096 0 0 0.45308831610713585 0.5469116838928643
-0.023215387720711897 0.0509006586683598 0 0 0.4535149196132698 0.5464850803867303
-0.023654355288247067 0.05135261559501546 0 0 0.4582316965494801 0.54176830345052
-0.02384566527035792 0.04933051815871129 0 0 0.4694266110499403 0.5305733889500598
-0.024155373274421393 0.04851894497826123 0 0 0.4614850830258036 0.5385149169741964
-0.02422767434420539 0.04671867910656961 0 0 0.46126868870841 0.5387313112915901
-0.024732585396697447 0.04597564321368853 0 0 0.4607097590866656 0.5392902409133343
-0.02498490274660904 0.04618281637349135 0 0 0.45273255762665743 0.5472674423733426
-0.026806537888487313 0.04622815762587291 0 0 0.4439202753065733 0.5560797246934267
-0.026934773785291917 0.045496576255850386 0 0 0.4400625298201421 0.5599374701798578
-0.027260357176045615 0.0455621495200994 0 0 0.4435720967113274 0.5564279032886726
-0.0270513462199365 0.04540024866869373 0 0 0.4354149194058334 0.5645850805941667
-0.027621011030047854 0.046885374859734735 0 0 0.4387496147751974 0.5612503852248026
-0.02800423786325515 0.049224346436251155 0 0 0.43813045646418647 0.5618695435358135
-0.029711816881307734 0.049520204466487146 0 0 0.44917105479685787 0.5508289452031421
-0.031290332111539906 0.04994584717513707 0 0 0.4478890975744848 0.5521109024255151
-0.031196921553603128 0.05033001907792758 0 0 0.443851897227912 0.5561481027720879
-0.03229879353079955 0.0500612522517996 0 0 0.4476536086916246 0.5523463913083754
-0.03320600370138427 0.04947016965445994 0 0 0.45781364178689327 0.5421863582131067
-0.034302367157969076 0.04805394852564582 0 0 0.4549208907958282 0.5450791092041717
-0.03431526772119578 0.04869249136213157 0 0 0.45649279966433864 0.5435072003356614
-0.03442070762067637 0.04893701399748951 0 0 0.46230954828929227 0.5376904517107078
-0.0344398005873584 0.04831402170754748 0 0 0.45983802406956864 0.5401619759304314
-0.03471403899334699 0.04864083513048008 0 0 0.4631388856971295 0.5368611143028705
-0.03491869903036043 0.04792423614677194 0 0 0.47442661145986914 0.5255733885401309
-0.034288940335458075 0.04664776322556608 0 0 0.476380204220616 0.523619795779384
-0.03372208709610848 0.04573155634252758 0 0 0.47288394921707233 0.5271160507829278
-0.032936225255645796 0.04426881811570002 0 0 0.47240434368438233 0.5275956563156177
-0.032999946746813155 0.04358340469343469 0 0 0.47251442242099606 0.5274855775790039
-0.03299290927501669 0.042375443302416785 0 0 0.4720341795271873 0.5279658204728127
-0.032140964521281054 0.04129856968037609 0 0 0.47933715987874925 0.5206628401212509
-0.03129919239262332 0.04013864327418482 0 0 0.4794147590546578 0.5205852409453422
-0.03049951259046154 0.039061676622430395 0 0 0.48386253669501816 0.5161374633049819
-0.029941865011335396 0.03741997026827571 0 0 0.48174055110350655 0.5182594488964936
-0.028980840506968253 0.03560373916783081 0 0 0.4803469824441657 0.5196530175558344
-0.028101770433006792 0.03431310254190215 0 0 0.48838051458513804 0.5116194854148621
-0.02738232452064921 0.032843248699673595 0 0 0.4887215328347751 0.511278467165225
-0.02673379358859242 0.03184430960443866 0 0 0.490047695209507 0.509952304790493
-0.026093987859489506 0.03113700418183336 0 0 0.48967462136864986 0.51032537863135
-0.025172851318591694 0.030125692887158977 0 0 0.4937539297180119 0.5062460702819881
-0.024189526329383145 0.029032911591476866 0 0 0.491134145076401 0.508865854923599
-0.023619035728059564 0.02837516021086608 0 0 0.4854052207306625 0.5145947792693375
-0.022865183984565912 0.027565095373609183 0 0 0.49112743287572574 0.5088725671242742
-0.022110136474218983 0.02657104291870723 0 0 0.4953284546321302 0.5046715453678698
-0.02147752182700892 0.025069709265860135 0 0 0.48250259799563405 0.5174974020043659
-0.020762353461609918 0.025287034385228703 0 0 0.47628275887100585 0.5237172411289941
-0.020956969949815885 0.0249387342831934 0 0 0.4788492896088538 0.5211507103911461
-0.020706089641861918 0.02458784470332 0 0 0.49158309157431596 0.5084169084256841
-0.019980091715028087 0.0237384972159203 0 0 0.49764042771352374 0.5023595722864762
-0.019437576357121192 0.023238210699362428 0 0 0.49269154881433086 0.5073084511856691
-0.019146404367377474 0.02264271402023774 0 0 0.4824681508212646 0.5175318491787354
-0.018896872665371645 0.02193510544147784 0 0 0.4867733227354261 0.5132266772645738
-0.01826833559200856 0.021108482045264564 0 0 0.49299863096612145 0.5070013690338787
-0.018063231767509298 0.020320921073512077 0 0 0.4864086293952819 0.5135913706047179
-0.017796391178500157 0.020078777380007285 0 0 0.48358639451862784 0.5164136054813722
-0.017699729578488487 0.019793776129550904 0 0 0.48388893994669496 0.5161110600533051
-0.017337564712664535 0.019980520527789303 0 0 0.48219621763640114 0.5178037823635989
-0.01688880583455724 0.019650780471101553 0 0 0.48994042668461335 0.5100595733153866
-0.016405050782106464 0.019143036427563945 0 0 0.48268492112570827 0.5173150788742917
-0.01582125583110634 0.01912583027008694 0 1 0.4755742179255901 0.5244257820744099
0.0003440116717716435 0.01868945684527404 0 0 0.48123546242591825 0.5187645375740818
0.004988642367251067 0.01839020308273609 0 0 0.48640917369652065 0.5135908263034794
0.005603575873587765 0.018449994953836184 0 0 0.4851984485044313 0.5148015514955686
0.005305284786180951 0.01804684685126063 0 0 0.4951835180552554 0.5048164819447446
0.005249403061360295 0.017018956279456852 0 0 0.5053039534880878 0.4946960465119122
0.005339968023661839 0.01593044479171465 0 0 0.5091570840973865 0.49084291590261353
0.005528255150450802 0.014533944046780798 0 0 0.5087858803794566 0.4912141196205435
0.005725090925950721 0.013444921471849348 0 0 0.5063739743542419 0.4936260256457581
0.00622147265893136 0.012036192646525638 0 0 0.511525875650342 0.4884741243496579
0.0067058143165902315 0.011090008124993726 0 0 0.5083882748711721 0.49161172512882784
0.006592936758905183 0.010451482626279924 0 0 0.49885188140918196 0.5011481185908181
0.006459185796741427 0.010536396651247146 0 0 0.4886437228985336 0.5113562771014664
0.006459119299178109 0.010096439934705883 0 0 0.5057734466085305 0.4942265533914696
0.0062752880073096255 0.00958118918148991 0 0 0.5011777112441489 0.498822288755851
0.005837655321325618 0.009327881478049083 0 0 0.4899432821979584 0.5100567178020416
0.004360046119934313 0.008835298573172456 0 0 0.47852409243507193 0.5214759075649281
0.0033520629488113804 0.008722279646496696 0 0 0.48884286522253145 0.5111571347774686
0.0024930237514107275 0.008685457366808575 0 0 0.4875753323794544 0.5124246676205457
0.0016378553167156163 0.008688502920329912 0 0 0.4830325640390028 0.5169674359609973
0.0011477714398250983 0.00873786397829808 0 0 0.48977013932948454 0.5102298606705155
0.0008796347890761711 0.008629560812454843 0 0 0.4963753244420113 0.5036246755579886
0.0008196985665363855 0.00824150622587121 0 0 0.502502268671991 0.49749773132800895
0.0006686341455414065 0.008151404990666048 0 0 0.4932545741471629 0.5067454258528371
0.0001808910610774464 0.008030615739910606 0 0 0.48918978744671543 0.5108102125532846
-0.0003979990829917002 0.008333813217937861 0 0 0.48979324066457636 0.5102067593354236
-0.0006570290253862725 0.008268306600146486 0 0 0.49543801932167497 0.5045619806783251
-0.0009851071895345162 0.007850814019765012 0 0 0.49170892385578724 0.5082910761442127
-0.0013262809399916128 0.008045570260047303 0 0 0.48178432580558506 0.5182156741944149
-0.0022560478942202696 0.008466995961872219 0 0 0.4827491483644416 0.5172508516355584
-0.00340587037020888 0.008429271700595563 0 0 0.48432246045523997 0.51567753954476
-0.00461321726252365 0.00867426761404142 0 0 0.4777898611111455 0.5222101388888545
-0.006133735000360227 0.00874457675254468 0 0 0.47464762664917515 0.525352373350825
-0.007256987405299842 0.00939459297335766 0 0 0.4747335929422741 0.525266407057726
-0.0073920258335738445 0.009507133131104281 0 0 0.4775865584597011 0.522413441540299
-0.0073784813109457 0.009406095238132767 0 0 0.4905754811148691 0.509424518885131
-0.007683982393228736 0.009305348510450463 0 1 0.48718306783513277 0.5128169321648672
0.008024784676251825 0.009254171686178106 1 0 0.48302146542791863 0.5169785345720814
0.012087527973605258 0.02596813553252976 0 0 0.4853980155384304 0.5146019844615697
0.012744415548052623 0.030786581305781602 0 0 0.49227619943352247 0.5077238005664775
0.01185418244879464 0.03145198697441923 0 0 0.4859941406751738 0.5140058593248262
0.010931740040124519 0.03149824949094682 0 1 0.4766494928095004 0.5233505071904996
0.02612499157542522 0.030972839157959016 0 0 0.48153176023609406 0.5184682397639059
0.02920759844765561 0.031030017872670877 0 0 0.47630473210794516 0.5236952678920548
0.028402948920270996 0.03064983331537163 0 0 0.46868253337577154 0.5313174666242284
0.027031140833885005 0.03141304706261112 0 0 0.4738269835378357 0.5261730164621643
0.025239574359164175 0.031204878632566303 0 0 0.47840537358838003 0.5215946264116199
0.023107031465822037 0.03140639725107565 0 1 0.48069587454601714 0.519304125453983
0.03747106662579591 0.031176754917077505 0 0 0.482466370197342 0.5175336298026582
0.040059129448312344 0.031347388204970544 0 1 0.46628147517110136 0.5337185248288986
0.05549383789088963 0.03195557555235896 0 0 0.47286857579369024 0.5271314242063099
0.05774114726979307 0.03288521746379246 0 0 0.4670985426494235 0.5329014573505766
0.05602620078993225 0.03281178602524839 0 0 0.4738476142679431 0.5261523857320568
0.05298830261310464 0.03316089095375752 0 0 0.46650026436504943 0.5334997356349506
0.04951770349562574 0.0329251702709561 0 0 0.4552397231449477 0.5447602768550522
0.04532309023162856 0.03282856214637203 0 0 0.45460577493948323 0.5453942250605167
0.04044255958711899 0.03339459660360436 0 0 0.4587103131639103 0.5412896868360897
0.03611765020369619 0.03337652520608494 0 0 0.46103189482609735 0.5389681051739027
0.03323679234520325 0.03323080863847093 0 0 0.4655192208967597 0.5344807791032403
0.03147378406244157 0.03317020752180124 0 1 0.4738510952660155 0.5261489047339845
0.04583513626512857 0.03244352994445552 0 0 0.4697966886064131 0.5302033113935869
0.047369366553377465 0.03291315711039567 0 0 0.4647502903523219 0.535249709647678
0.04449402114479432 0.03423352981757729 0 0 0.45339039521625835 0.5466096047837418
0.04167364586179202 0.03618906170972651 0 0 0.4562200038440057 0.5437799961559943
0.03781769823421861 0.037160108707890493 0 0 0.45947195399246643 0.5405280460075335
0.034109699617780515 0.037763709957786114 0 0 0.449597213896045 0.5504027861039551
0.029853280440391462 0.03890250202813752 0 0 0.44837615661508445 0.5516238433849155
0.02576846419965965 0.03973545798253004 0 0 0.4443604750052321 0.5556395249947679
0.02050150873760081 0.040972063673758996 0 0 0.43425239504298196 0.565747604957018
0.01683715372907411 0.04011161093638008 0 0 0.4340635417796755 0.5659364582203245
0.013243766217166403 0.03827907978079784 0 0 0.4390408222753795 0.5609591777246205
0.009421549689324793 0.03867894037055379 0 0 0.44127069962702753 0.5587293003729724
0.006922747030163427 0.03919211999134351 0 0 0.4495043701103182 0.5504956298896818
0.002945968316543368 0.0396443845422248 0 0 0.446724420774758 0.553275579225242
0.0005846939938527439 0.0384680479944577 0 0 0.4601802421899531 0.539819757810047
-0.0013287078402297444 0.03810535663699001 0 0 0.4505653408693371 0.5494346591306629
-0.0021991286137722815 0.03746740664501239 0 0 0.45754534007906206 0.5424546599209379
-0.003474757708583493 0.03764790450835782 0 0 0.4580075302440608 0.5419924697559392
-0.005643459733352559 0.037940138327155766 0 0 0.44602419813759153 0.5539758018624086
-0.008154279916490283 0.04114749374324378 0 0 0.44157331157090174 0.5584266884290983
-0.009977633070211834 0.04162340151956292 0 0 0.44213039308705027 0.5578696069129497
-0.011891083965016602 0.04220493695655537 0 0 0.44289982395713157 0.5571001760428685
-0.012952017172996754 0.04295091916633257 0 1 0.45550211630782594 0.5444978836921741
0.0034663409393911153 0.04316142643579911 1 0 0.45103140330495073 0.5489685966950494
0.006306452582169116 0.060759617422630224 1 0 0.4481406030097786 0.5518593969902214
0.005728919655167402 0.08331132311480738 0 0 0.4451307977334415 0.5548692022665584
0.0035376676201122562 0.0897310906226798 0 0 0.44978855381026667 0.5502114461897334
-0.0001190949682117414 0.09105842445809781 0 1 0.45213366014563744 0.5478663398543625
0.014214882742711996 0.09048582110906654 1 0 0.4477203959586689 0.552279604041331
0.016185400554657642 0.10573733835492843 0 0 0.4535347746281344 0.5464652253718657
0.014460496026858933 0.10837947396638359 0 0 0.4514321143774111 0.5485678856225888
0.010788721267277958 0.10732483778161468 0 0 0.43921263345836614 0.5607873665416339
0.0070532113660947224 0.10557303156748792 0 0 0.4387609279604392 0.5612390720395607
0.005143224947486197 0.1020228870941772 0 0 0.43362878290850954 0.5663712170914904
0.003089044195454714 0.10004254291395002 0 0 0.43100676638780944 0.5689932336121906
0.0008596481156159627 0.09883915470187883 0 0 0.43537625706524025 0.5646237429347597
-0.0021541817152468455 0.09795837658568002 0 0 0.4371784609990612 0.5628215390009388
-0.004395248931875607 0.09636016112787352 0 0 0.43146755743983406 0.568532442560166
-0.007813045101188562 0.09471364707553483 0 0 0.4384245047312183 0.5615754952687817
-0.010710163032069111 0.09212254069499257 0 1 0.4376678247672998 0.5623321752327002
0.004199783496376362 0.08964663958020531 0 0 0.44295473429812243 0.5570452657018774
0.0047753805323170195 0.08742403743419525 0 0 0.43299050344620416 0.567009496553796
0.003933664311349994 0.08558314698041503 0 0 0.4370953642500339 0.5629046357499661
0.0008277892603594872 0.0836080317824787 0 0 0.44447672744039185 0.5555232725596082
-0.00546740140150582 0.08227098690031306 0 0 0.4322509807199947 0.5677490192800054
-0.010238989248786533 0.08312911292995671 0 0 0.4290231979493988 0.5709768020506012
-0.01398598045994793 0.08366236303118153 0 0 0.41681196866305226 0.5831880313369479
-0.019006782830304055 0.0825489099888365 0 0 0.4243479011703448 0.5756520988296552
-0.022579577116805756 0.0812398014434858 0 1 0.43496173099067614 0.5650382690093239
-0.007734543508494857 0.08069514627789419 0 0 0.4357641784867919 0.5642358215132081
-0.004039542592618081 0.0793611890752936 0 0 0.4305085311893381 0.5694914688106618
-0.006768972367056873 0.07787488911714655 0 0 0.42611243314676706 0.5738875668532328
-0.007999368345357534 0.0779703974196044 0 0 0.4219879373245087 0.5780120626754914
-0.01164315566347612 0.07706482695809687 0 0 0.41800599458745696 0.581994005412543
-0.013630385778143267 0.07582115545114369 0 0 0.42783266058960967 0.5721673394103903
-0.014057366401911455 0.07299360218369907 0 0 0.42689173573392786 0.5731082642660722
-0.016343599014073652 0.07133697500718908 0 0 0.4278295115970333 0.5721704884029667
-0.020719388662987125 0.07316572261021458 0 0 0.424363472698245 0.575636527301755
-0.023492564820882994 0.07376692301040533 0 0 0.430806410465864 0.569193589534136
-0.024680679697867417 0.07485106729834314 0 0 0.43666333392223805 0.563336666077762
-0.025921995337248628 0.07298716607191688 0 0 0.43989966163671895 0.560100338363281
-0.029209245134155404 0.07161287715932785 0 0 0.4421001967496195 0.5578998032503805
-0.032067091034636674 0.07076461115553516 0 0 0.4479836442333445 0.5520163557666554
-0.031940139076673243 0.0692945192942589 0 0 0.4460010245700036 0.5539989754299963
-0.032491885972803995 0.06836142311799609 0 0 0.45198935792630923 0.5480106420736908
-0.03385325892821548 0.06846157828570322 0 0 0.44479111478746897 0.555208885212531
-0.035523879063988746 0.06863012170658163 0 1 0.4428565598055336 0.5571434401944663
-0.020133679867646255 0.06751561323326043 0 0 0.45775813662061166 0.5422418633793884
-0.0159327241799254 0.06669308238498246 0 0 0.4670764826504309 0.532923517349569
-0.015169762277661253 0.06595093643589651 0 0 0.46059399697778414 0.5394060030222159
-0.016974481116049604 0.06656122522422904 0 0 0.4436313104693587 0.5563686895306413
-0.018197345658185635 0.0659483614284837 0 0 0.44452779930489134 0.5554722006951087
-0.01956950702444261 0.0658517903054887 0 0 0.4357853050489686 0.5642146949510314
-0.021482174041009675 0.06663739089287848 0 0 0.4250169994800288 0.5749830005199712
-0.02324966473222346 0.06645587211317215 0 0 0.42654619898086565 0.5734538010191343
-0.027100965182446944 0.06630693183949588 0 0 0.4190539868105782 0.5809460131894217
-0.02807030269003346 0.06670525066103443 0 0 0.41530425707572566 0.5846957429242744
-0.03161235636073322 0.06805650980334006 0 0 0.41377795657557315 0.5862220434244269
-0.03281539166989715 0.0719612600107578 0 0 0.4132960845745239 0.5867039154254761
-0.0350714556810556 0.07295292908164919 0 0 0.4128661368543524 0.5871338631456476
-0.039038095556890945 0.07576789059720918 0 0 0.41092098827319573 0.5890790117268043
-0.04058739391563347 0.07701544943485672 0 0 0.41180327896324637 0.5881967210367536
-0.04072639719824576 0.08079342393941087 0 0 0.3984301463040463 0.6015698536959537
-0.042476661182544076 0.08059327640988997 0 0 0.39605332603933546 0.6039466739606646
-0.04475273421868023 0.08035124359194873 0 0 0.394310068094504 0.6056899319054961
-0.05032575430540454 0.08197427942508062 0 0 0.4006399294174665 0.5993600705825335
-0.0570054323713133 0.0824848784944875 0 0 0.409220029758085 0.590779970241915
-0.06038007100858718 0.08269299887194503 0 0 0.4079177427391024 0.5920822572608976
-0.06419602613895686 0.08185512133685868 0 0 0.4076805126182973 0.5923194873817027
-0.06821642367193856 0.08148131259568271 0 0 0.39657761024802796 0.603422389751972
-0.06881509865389697 0.08176614773048906 0 0 0.4090441527701237 0.5909558472298764
-0.0681830575626787 0.08309404426504521 0 0 0.41464268053827336 0.5853573194617268
-0.06975355449098881 0.08351375171810203 0 1 0.4125610713923753 0.5874389286076248
-0.05217712944776127 0.08400542548159161 1 0 0.4065521639859857 0.5934478360140142
-0.04933911501461641 0.10164723452843853 0 0 0.4209385050558311 0.5790614949441688
-0.04913082842313147 0.1073416117551719 0 0 0.4206729898991959 0.5793270101008041
-0.04853117818574297 0.10784964897011333 0 0 0.4406350540707279 0.5593649459292721
-0.04815602927575373 0.10587054421284695 0 0 0.43568724669854386 0.5643127533014561
-0.04863656003188008 0.10408044635885459 0 0 0.443741481764388 0.556258518235612
-0.048820847298358366 0.10217708923798179 0 0 0.44315408331195894 0.5568459166880411
-0.05025760806681759 0.10241785069215827 0 0 0.4341098138650295 0.5658901861349706
-0.04928147255443075 0.10282004817090239 0 0 0.4327145270271964 0.5672854729728036
-0.0512192960669205 0.10041025912934669 0 0 0.4376504273762685 0.5623495726237315
-0.05353589371313536 0.0989093772231105 0 0 0.42210261265881605 0.5778973873411839
-0.05718464079248517 0.09660757867644905 0 0 0.4218375298048181 0.578162470195182
-0.05831872591812732 0.09183448347704665 0 0 0.4246722846599127 0.5753277153400873
-0.060094958278847935 0.08956087296672414 0 0 0.42288489165561705 0.5771151083443831
-0.06071676788317422 0.0866991191142607 0 0 0.417397304668433 0.582602695331567
-0.06121219992821121 0.08447185691227702 0 0 0.4167517730598138 0.5832482269401862
-0.06217909745907732 0.08235438183209276 0 0 0.40773077022218407 0.5922692297778159
-0.065750654577742 0.08050698873506193 0 0 0.40296781832654505 0.597032181673455
-0.0690470875347249 0.08071060561369495 0 0 0.3890320596486398 0.6109679403513603
-0.07178515833395935 0.08268454919581816 0 0 0.3834855196214908 0.6165144803785092
-0.07034548867208114 0.08785371787215165 0 0 0.3865732227309197 0.6134267772690802
-0.07042627319479457 0.08835164207957782 0 1 0.3782536448208265 0.6217463551791735
-0.05545624086349509 0.09184733094639243 0 0 0.3888171499520999 0.6111828500479
-0.05429674762314644 0.09528302383690321 0 1 0.3825332119456703 0.6174667880543298
-0.03999308652403337 0.10190809970803663 1 0 0.37932432852513526 0.6206756714748647
-0.03838042236262399 0.12504704123146834 0 1 0.36896866080591373 0.6310313391940862
-0.023927417003767118 0.13599306444544432 0 1 0.38162294533018415 0.6183770546698157
-0.00751475366226762 0.13752775349369814 0 0 0.37295380418714674 0.6270461958128531
-0.005928406825435356 0.13946258784677026 0 1 0.3652963772429127 0.6347036227570872
0.009892803299485022 0.14134535985511723 0 0 0.366615665834221 0.633384334165779
0.01023748676241752 0.13718277105071822 0 0 0.36773512346968484 0.6322648765303152
0.00834911046905018 0.1346126647156968 0 0 0.35560840777616315 0.6443915922238368
0.005950118157940836 0.13384144903416964 0 0 0.36197240380478324 0.6380275961952169
-0.0015803940019388603 0.13201731499533936 0 0 0.37196896548677966 0.6280310345132203
-0.004502661970051459 0.1364892195163409 0 0 0.37146322456842823 0.6285367754315717
-0.012859097874146108 0.13975218872587025 0 1 0.3755971416964455 0.6244028583035546
-0.0028220565502050307 0.14220922208685385 0 0 0.37942793831223925 0.6205720616877607
-0.0056075092216588355 0.14210072633852924 0 0 0.3853085148074496 0.6146914851925505
-0.010939119747196045 0.1431051757645322 0 0 0.3861720568850666 0.6138279431149334
-0.016682470436026067 0.14649861067381828 0 1 0.3830991472492855 0.6169008527507145
-0.007495755979199565 0.14846813772210962 0 0 0.38490876549194114 0.6150912345080588
-0.008068846579600508 0.14511832235599972 0 0 0.3918812137422562 0.6081187862577438
-0.012448214807831728 0.14709362563257852 0 0 0.38097368044910024 0.6190263195508998
-0.01968752960509961 0.14621118201293423 0 0 0.37964159326265623 0.6203584067373438
-0.022737316507672176 0.14095921741311346 0 0 0.37900433159563957 0.6209956684043604
-0.029636458863830324 0.14240099044787957 0 0 0.381111751391113 0.618888248608887
-0.03314580054848705 0.14319520855071302 0 0 0.374603228563226 0.6253967714367741
-0.03566372238278173 0.14657348891532557 0 0 0.36727200648051983 0.6327279935194802
-0.03914407905913703 0.14239681560030143 0 0 0.3574179269767415 0.6425820730232584
-0.042077341150749265 0.13882692980736833 0 0 0.35454260531105164 0.6454573946889484
-0.04572932090508029 0.13793354989182752 0 0 0.3563357891365091 0.6436642108634908
-0.047844746482365974 0.14147593447275322 0 0 0.3628023684512088 0.6371976315487912
-0.051630396729461334 0.14395013303314755 0 0 0.36191323151603405 0.638086768483966
-0.05578941335583394 0.14669547553085618 0 0 0.3692000558984769 0.6307999441015232
-0.055650523224835054 0.15070727961815336 0 0 0.3671224718686086 0.6328775281313914
-0.05749052413143386 0.14787165947461298 0 0 0.37053869875857337 0.6294613012414265
-0.06100569219239622 0.14667997743960248 0 0 0.38313687457152934 0.6168631254284707
-0.06337514121568737 0.14268673843953047 0 0 0.3832079903110193 0.6167920096889806
-0.06666270834295501 0.13669583272800898 0 0 0.38748342977194455 0.6125165702280554
-0.06704908892281143 0.14030340335638825 0 0 0.3797624107339963 0.6202375892660038
-0.0684538551734192 0.14167929612982627 0 0 0.38438456205513016 0.6156154379448698
-0.06861336985213759 0.1422972211107726 0 0 0.38763042639335327 0.6123695736066467
-0.07327485363383525 0.13893683237147522 0 0 0.38587028278724683 0.6141297172127532
-0.07526947783159454 0.13792224005731432 0 0 0.3938104160834321 0.6061895839165679
-0.07974937856714887 0.13222230790701345 0 0 0.3865222482028886 0.6134777517971113
-0.08244785163825806 0.12752786934997223 0 0 0.382437857797918 0.617562142202082
-0.08084074342304672 0.12564304983352675 0 0 0.37909795300359483 0.6209020469964052
-0.08152387599928876 0.1252792129906552 0 0 0.3715901709698 0.6284098290301999
-0.08241414701308097 0.12741775533731842 0 0 0.3697850258258819 0.630214974174118
