Period SHA SHB XAB XBA DIAp DIBp
29 0.09504307045468824 0.20032073653625657 2 3 0.7573030240997864 0.24269697590021355
30 0.09228344389823108 0.20844255495132347 2 3 0.7614417276626759 0.238558272337324
31 0.08832680560219101 0.2130067352806328 2 4 0.7727519953653081 0.2272480046346919
32 0.10062745150870907 0.21676447518511982 2 4 0.7867453031257499 0.21325469687425025
33 0.10111268437486072 0.22025429776305816 2 5 0.7901024556540357 0.2098975443459643
34 0.11437752995184144 0.22415816891963591 3 6 0.808737295559289 0.19126270444071103
35 0.13120441178683823 0.24468037406742255 3 6 0.8123527333032514 0.18764726669674858
36 0.13208429144725065 0.2535073047218861 4 6 0.8209094506633666 0.17909054933663338
37 0.12793530995730704 0.2749014294007152 4 7 0.8217992917223623 0.1782007082776376
38 0.13884877137663992 0.2830111649831597 4 8 0.8215719812289547 0.17842801877104544
39 0.15411870769048336 0.2868641302948711 4 8 0.8270132495015436 0.17298675049845635
40 0.15374285601724208 0.28934700699463484 4 8 0.829846073921829 0.17015392607817095
41 0.14847464084110332 0.2915425785918145 4 8 0.8366761965492114 0.16332380345078865
42 0.14184915491520683 0.29359361979745746 4 8 0.8372547240228165 0.16274527597718338
43 0.13502011838777886 0.29581070340705545 4 8 0.8457414683285981 0.1542585316714019
44 0.12835604147043958 0.29814798026828304 4 8 0.8500569610228785 0.14994303897712138
45 0.121966925967594 0.3008089290399062 4 8 0.861096054988356 0.138903945011644
46 0.1158780462375375 0.3036396762745137 4 9 0.8658678459860766 0.13413215401392342
47 0.1265872678932073 0.3066423549121209 4 9 0.8723384404470881 0.12766155955291186
48 0.12570393540783734 0.3097263458514503 4 9 0.8762172750301703 0.1237827249698296
49 0.1212159288375113 0.313003394093667 4 9 0.8844257475381972 0.11557425246180283
50 0.11574820516165744 0.3163048880093466 4 9 0.8866591816328031 0.11334081836719688
51 0.11015650891636174 0.3196065453369064 4 9 0.8897834161608287 0.11021658383917125
52 0.1047132690947634 0.3228954818361363 4 9 0.8927480665401907 0.10725193345980931
53 0.09949891889601775 0.32601268236070574 4 9 0.8910035628354973 0.1089964371645026
54 0.09453100632569439 0.3291523857646849 4 10 0.8964813908669782 0.1035186091330219
55 0.10630677702298726 0.3321723553134742 4 10 0.8958265895381446 0.10417341046185544
56 0.1064372041063185 0.3352664823108643 4 10 0.9022769832377594 0.09772301676224057
57 0.10291244665938118 0.3382819499113204 4 10 0.9023298770966123 0.0976701229033877
58 0.09835986823667706 0.3413132449348864 4 10 0.9066179167531001 0.09338208324689988
59 0.09363757931523063 0.3444914604824414 4 11 0.9139969170601739 0.08600308293982603
60 0.10552028283129695 0.3476237861293492 4 11 0.9144369393609413 0.08556306063905873
61 0.1057105809087353 0.35059108039402254 4 12 0.9130517275666965 0.08694827243330348
62 0.1187289348955696 0.3533164423389127 4 12 0.9103004965489335 0.08969950345106656
63 0.11883276955144056 0.3559874279904058 4 12 0.9137177424279889 0.08628225757201113
64 0.11488442393608285 0.35860899018684284 4 12 0.9154480918900773 0.08455190810992279
65 0.10979798938380943 0.3610613793533936 4 13 0.9134524420977872 0.08654755790221279
66 0.12102515950731411 0.3635116895928057 4 13 0.9174861346677907 0.08251386533220921
67 0.12049053449753781 0.3658488607768886 4 14 0.9165648644056428 0.0834351355943572
68 0.13278649665130543 0.3682757646392676 4 15 0.9227314403695376 0.07726855963046235
69 0.14869293314869286 0.37080867998327505 5 16 0.9275551241990027 0.07244487580099732
70 0.16519838773014262 0.3899319092991436 6 17 0.9318560949988465 0.06814390500115348
71 0.18133870175246736 0.41362743529482826 7 18 0.9322155323236704 0.06778446767632965
72 0.19682384368975853 0.43799085953057254 8 18 0.9330726035901172 0.06692739640988275
73 0.1950848369234924 0.4618463958032684 8 19 0.9360695930019455 0.06393040699805455
74 0.204504316265331 0.46827993186444083 9 19 0.93717211209369 0.06282788790630993
75 0.2006064284441088 0.4857608509560133 9 20 0.9439813107228389 0.05601868927716118
76 0.20916412525927802 0.48978926692965513 9 21 0.9491253438018282 0.0508746561981718
77 0.22133996501464778 0.48950221090113 9 22 0.9502416971479261 0.049758302852073895
78 0.2342422019499655 0.4880185831141856 10 22 0.9546875255510936 0.04531247444890646
79 0.23043993946386376 0.5027300224802194 11 23 0.9553084609565446 0.044691539043455214
80 0.23802819220243143 0.5220224453921719 11 24 0.9552073461754025 0.044792653824597566
81 0.24893316499719095 0.5256662374638008 12 25 0.9570718002839267 0.04292819971607335
82 0.2605126129409422 0.5409296963965929 12 26 0.9615439113143562 0.038456088685643756
83 0.27191559733778664 0.5428686244228559 12 26 0.9628781357611648 0.037121864238835296
84 0.2663812604353815 0.540632574379528 13 27 0.9649149981395266 0.03508500186047338
85 0.2722224735918922 0.553681744745339 13 28 0.9654958574578318 0.034504142542168256
86 0.28143424105112996 0.5547148403903309 13 29 0.9694096722508803 0.030590327749119704
87 0.29139408307438813 0.5519984065406691 13 29 0.970989024809372 0.02901097519062803
88 0.2847547917656875 0.5482443621873476 13 29 0.9724092205351482 0.02759077946485168
89 0.27313408841625936 0.54432349837549 13 29 0.9734004613995405 0.02659953860045951
90 0.26034100595426896 0.5405528207318299 13 30 0.9755560714223077 0.02444392857769225
91 0.26410895090296693 0.536988359272117 13 30 0.9765504689724482 0.02344953102755164
92 0.2564425517891344 0.5336728437714936 13 31 0.9785167637155314 0.021483236284468552
93 0.26194831018201187 0.5305805322254897 13 31 0.9795497827208038 0.020450217279196162
94 0.2548990970470816 0.527736022661293 13 32 0.9817993313645283 0.018200668635471647
95 0.2606500489782037 0.5250743158219521 13 33 0.9820970808541829 0.017902919145817056
96 0.2702211957678407 0.5225633505319495 14 34 0.9822263449747317 0.017773655025268408
97 0.28066934022816925 0.5366943105694012 14 35 0.9825460575359951 0.01745394246400492
98 0.2910424106188386 0.539110282717467 14 36 0.983793199406048 0.016206800593951888
99 0.30104444743058234 0.5377842475271777 15 37 0.9841440003735543 0.01585599962644575
100 0.3105950969821395 0.5518106936429255 16 38 0.9835736496989055 0.016426350301094583
101 0.31968428986765096 0.570188670784005 16 39 0.9838286218433532 0.016171378156646727
102 0.32832432812669254 0.5728429243642337 16 39 0.9846690369019511 0.015330963098048845
103 0.32003411512865787 0.5704499871462091 16 40 0.9837937045689552 0.01620629543104481
104 0.323213990496964 0.5665747985578288 17 41 0.9843961151172219 0.015603884882778113
105 0.32988321274327964 0.5788928212100816 17 42 0.9852469704968877 0.014753029503112344
106 0.3374229262905997 0.5794128266935538 18 42 0.9864004512887465 0.013599548711253585
107 0.32848295845694947 0.5927277113585577 18 43 0.9867331103081657 0.01326688969183432
108 0.33117609943279236 0.5931426879283537 18 44 0.987792077509965 0.012207922490035007
109 0.33742599979772053 0.5894944122555551 18 44 0.9876336126718254 0.012366387328174591
110 0.32808157256890186 0.5847212566861136 18 45 0.9884436868043035 0.0115563131956965
111 0.330661361951609 0.5797470939460398 18 46 0.9881934433312386 0.011806556668761447
112 0.33689297029770876 0.5748979564118623 18 47 0.9888421252129671 0.011157874787032836
113 0.3440606650092378 0.5702327322133468 18 48 0.988304907825652 0.011695092174347952
114 0.3512817050234927 0.5658022588096833 18 49 0.9889354821732778 0.01106451782672223
115 0.35827756394967464 0.5616076338288861 18 50 0.9893546697386625 0.010645330261337464
