Period SHA SHB XAB XBA DIAp DIBp
39 0.026379622682659868 0.05189381116699467 0 0 0.5450748060655588 0.45492519393444114
40 0.025060641548526875 0.05154360899996766 0 0 0.5465407310630311 0.453459268936969
41 0.02380760947110053 0.05101635609686457 0 0 0.5396741326593575 0.4603258673406426
42 0.022617228997545504 0.050648287102225006 0 0 0.5456446278705519 0.454355372129448
43 0.02148636754766823 0.05080939426895358 0 0 0.5597943761961399 0.44020562380386014
44 0.020412049170284816 0.05123090107261331 0 0 0.5628216489363714 0.43717835106362857
45 0.019391446711770573 0.0517328624646394 0 0 0.5632137634851915 0.4367862365148084
46 0.01842187437618204 0.05237778821494744 0 0 0.5672912650446449 0.43270873495535506
47 0.017500780657372938 0.0530526983315207 0 0 0.5674964181531038 0.4325035818468963
48 0.01662574162450429 0.05383359100410311 0 0 0.5711082953073525 0.42889170469264754
49 0.015794454543279077 0.05423699575282699 0 0 0.5594551574092956 0.4405448425907045
50 0.015004731816115122 0.05458070535125391 0 0 0.561641865679445 0.4383581343205551
51 0.014254495225309366 0.05478526158462822 0 0 0.5583411182889236 0.44165888171107626
52 0.013541770464043897 0.05492280659669346 0 0 0.5578400877571952 0.4421599122428049
53 0.0128646819408417 0.0550035963765205 0 0 0.5568964678646608 0.44310353213533915
54 0.012221447843799615 0.05479428180162679 0 0 0.5487266153861806 0.45127338461381933
55 0.011610375451609634 0.05489164645965569 0 0 0.5605634308367446 0.4394365691632553
56 0.011029856679029152 0.05537983228145871 0 0 0.5695918835730128 0.4304081164269871
57 0.010478363845077693 0.05578779993990158 0 0 0.5639438116586816 0.4360561883413185
58 0.009954445652823808 0.05638218253658411 0 0 0.5707689707196181 0.42923102928038187
59 0.009456723370182617 0.05705444123316521 0 0 0.5719612990150511 0.42803870098494884
60 0.008983887201673486 0.05730832930444457 0 0 0.5592260227640068 0.4407739772359932
61 0.008534692841589812 0.05731979565759494 0 0 0.5561121658940357 0.4438878341059644
62 0.00810795819951032 0.056937443357520115 0 0 0.5464929137194535 0.45350708628054637
63 0.007702560289534804 0.056162951557592405 0 0 0.537963030261293 0.46203696973870695
64 0.007317432275058064 0.054994065944371916 0 0 0.5289508013101877 0.47104919868981227
65 0.00695156066130516 0.05408540442701402 0 0 0.5393965251976723 0.4606034748023277
66 0.0066039826282399015 0.053415994105061156 0 0 0.5432520033952668 0.4567479966047331
67 0.006273783496827906 0.053014481373781536 0 0 0.5484176729446105 0.4515823270553895
68 0.00596009432198651 0.052766774882676865 0 0 0.5501258447325206 0.4498741552674795
69 0.0056620896058871845 0.052978380208226594 0 0 0.5623317657297188 0.4376682342702813
70 0.005378985125592825 0.05364248243068505 0 0 0.5718951421174 0.42810485788259994
71 0.005110035869313184 0.05426044916334925 0 0 0.5668725408288312 0.43312745917116885
72 0.004854534075847524 0.054840369854622734 0 0 0.5667852475016804 0.43321475249831964
73 0.004611807372055148 0.05545417328042106 0 0 0.568762141794362 0.431237858205638
74 0.00438121700345239 0.0559267077387042 0 0 0.5647824814905902 0.43521751850940993
75 0.00416215615327977 0.0564372770069548 0 0 0.5677568007522855 0.4322431992477145
76 0.003954048345615782 0.05688013211714013 0 0 0.5658618310400533 0.4341381689599467
77 0.003756345928334992 0.05727444996976416 0 0 0.5654838545910643 0.4345161454089357
78 0.003568528631918242 0.057508099127773285 0 0 0.5614765025817752 0.4385234974182248
79 0.0033901022003223298 0.05807586320046474 0 0 0.573364738861697 0.4266352611383031
80 0.003220597090306213 0.05846158462345628 0 0 0.5652505698005557 0.43474943019944434
81 0.003059567235790902 0.0586633449048741 0 0 0.5617969606119928 0.4382030393880071
82 0.002906588874001357 0.058719254262199594 0 0 0.5593296837398268 0.44067031626017317
83 0.002761259430301289 0.058847773123218414 0 0 0.5629723119782111 0.43702768802178904
84 0.0026231964587862242 0.05890026142671845 0 0 0.5601090315211652 0.43989096847883485
85 0.002492036635846913 0.05938857725799227 0 0 0.5740915001794434 0.4259084998205566
86 0.002367434804054567 0.06018534567549353 0 0 0.5797939012890805 0.4202060987109195
87 0.0022490630638518387 0.06154832442453864 0 0 0.5948303312208333 0.40516966877916666
88 0.0021366099106592466 0.06300101566241402 0 0 0.5935535232809628 0.40644647671903716
89 0.0020297794151262843 0.06432647955347416 0 0 0.5903205822023357 0.4096794177976642
90 0.00192829044436997 0.06553998538380576 0 0 0.5894821201674434 0.4105178798325566
91 0.0018318759221514712 0.06677259444890886 0 0 0.5923564999288373 0.4076435000711628
92 0.0017402821260438977 0.06785422752706523 0 0 0.5888512742510604 0.4111487257489395
93 0.0016532680197417027 0.06890620055371074 0 0 0.59048477814546 0.4095152218545399
94 0.0015706046187546174 0.06969220068822357 0 0 0.5837746760366292 0.41622532396337075
95 0.0014920743878168864 0.07025655371733772 0 0 0.5803827487878745 0.4196172512121255
96 0.001417470668426042 0.07106161666601189 0 0 0.5903555401084154 0.4096444598915845
97 0.00134659713500474 0.07184933539421899 0 0 0.5883604743063373 0.41163952569366263
98 0.001279267278254503 0.07251335544564501 0 0 0.5855764535102855 0.41442354648971447
99 0.0012153039143417777 0.07308618198516297 0 0 0.5846622321462125 0.41533776785378757
100 0.0011545387186246887 0.07325294934490241 0 0 0.5738052526091977 0.4261947473908024
101 0.0010968117826934542 0.07323798291083233 0 0 0.5723250242941164 0.4276749757058837
102 0.0010419711935587815 0.07340908396138408 0 0 0.579674710761988 0.4203252892380121
103 0.0009898726338808423 0.07336101311952652 0 0 0.5714391906515399 0.4285608093484601
104 0.0009403790021868001 0.07311790150037852 0 0 0.567562197856924 0.4324378021430761
105 0.00089336005207746 0.07341400168032397 0 0 0.5855080416003341 0.4144919583996659
106 0.000848692049473587 0.07380208680167331 0 0 0.583473538522039 0.4165264614779609
107 0.0008062574469999076 0.07426474061246228 0 0 0.5852533040333942 0.4147466959666058
108 0.0007659445746499121 0.07518834666449738 0 0 0.5989828149354619 0.40101718506453815
109 0.0007276473459174165 0.07609349303098661 0 0 0.5949819843162695 0.4050180156837306
110 0.0006912649786215456 0.07707798367243916 0 0 0.5984805840029159 0.4015194159970842
111 0.0006567017296904683 0.07803300544000177 0 0 0.5978332243786043 0.40216677562139574
112 0.0006238666432059448 0.0788113845445499 0 0 0.593729862504767 0.406270137495233
113 0.0005926733110456475 0.07953653082432625 0 0 0.594585024628574 0.405414975371426
114 0.0005630396454933651 0.08013543264789863 0 0 0.5920012802265879 0.40799871977341196
115 0.0005348876632186968 0.08067833985906257 0 0 0.5921117722175337 0.4078882277824662
116 0.000508143280057762 0.08120794108504331 0 0 0.5927916424411953 0.40720835755880475
117 0.0004827361160548739 0.08170736819860558 0 0 0.5925413077444317 0.40745869225556836
118 0.00045859931025213016 0.08186102281199674 0 0 0.5828570014528084 0.41714299854719167
119 0.0004356693447395236 0.0820177069397431 0 0 0.5863896263833369 0.413610373616663
120 0.0004138858775025474 0.08226475054321986 0 0 0.5892580700578687 0.4107419299421314
121 0.00039319158362742003 0.08247420491115288 0 0 0.5875113739830589 0.4124886260169412
122 0.000373532004446049 0.0826707899623878 0 0 0.587691120345804 0.4123088796541961
123 0.0003548554042237465 0.08288563054654698 0 0 0.5885661404344553 0.4114338595655446
124 0.0003371126340125592 0.08293096901019985 0 0 0.5834743807220695 0.4165256192779305
125 0.0003202570023119312 0.08291097432237815 0 0 0.5831508838080249 0.41684911619197507
126 0.00030424415219633465 0.082808138948269 0 0 0.5812409272825035 0.41875907271749635
127 0.0002890319445865179 0.08300988007918209 0 0 0.5911531113776761 0.40884688862232377
128 0.000274580347357192 0.08363624105932785 0 0 0.6013317005532457 0.3986682994467543
129 0.0002608513299893324 0.08432930389571351 0 0 0.5999549316544683 0.4000450683455317
130 0.00024780876348986575 0.08503157988639094 0 0 0.6003040143023308 0.3996959856976692
131 0.00023541832531537245 0.08566172364117518 0 0 0.5987435805424534 0.4012564194575467
132 0.0002236474090496038 0.08621315462650604 0 0 0.5976832927328902 0.4023167072671097
133 0.0002124650385971236 0.0871515990872347 0 0 0.6107185311156176 0.38928146888438253
134 0.00020184178666726743 0.08832360273898188 0 0 0.6150721176585182 0.38492788234148173
135 0.00019174969733390404 0.08940569093727761 0 0 0.6113183559160269 0.38868164408397304
136 0.00018216221246720882 0.09054104653111049 0 0 0.6148851996989685 0.3851148003010315
137 0.00017305410184384836 0.09128700120925896 0 0 0.6037316896446685 0.3962683103553316
138 0.00016440139675165594 0.09184858429632041 0 0 0.6026012374536991 0.3973987625463009
139 0.00015618132691407315 0.0924285508710312 0 0 0.6054799348740536 0.3945200651259464
140 0.00014837226056836947 0.09305123854292568 0 0 0.6071886243909755 0.3928113756090244
141 0.000140953647539951 0.09374508805843722 0 0 0.6095713158048676 0.39042868419513244
142 0.00013390596516295344 0.09452286226754127 0 0 0.6121428132105705 0.3878571867894296
143 0.00012721066690480576 0.09499994380960468 0 0 0.6030231882870282 0.3969768117129718
144 0.00012085013355956546 0.09556886089784795 0 0 0.6091469740129742 0.39085302598702576
145 0.00011480762688158718 0.09607160179779263 0 0 0.60684673432904 0.39315326567096
146 0.00010906724553750781 0.09611413608398614 0 0 0.5940401113420275 0.40595988865797245
147 0.00010361388326063241 0.09575855663664905 0 0 0.5863912003865085 0.41360879961349156
148 9.843318909760079e-05 0.09558381768848274 0 0 0.5952923289667159 0.4047076710332841
149 9.351152964272075e-05 0.09483843791411668 0 0 0.5761048114681289 0.4238951885318711
150 8.88359531605847e-05 0.09374604494202267 0 0 0.5702536744634138 0.4297463255365863
151 8.439415550255547e-05 0.09249275281680086 0 0 0.5675656235481039 0.43243437645189614
152 8.017444772742769e-05 0.09100267891350022 0 0 0.5606466787066432 0.4393533212933568
153 7.61657253410563e-05 0.089479158937829 0 0 0.5603699374732053 0.4396300625267948
154 7.235743907400349e-05 0.08789419768756385 0 0 0.5572792147431836 0.44272078525681635
155 6.873956712030331e-05 0.08641575910430556 0 0 0.5594818906434308 0.44051810935656915
156 6.530258876428814e-05 0.08498102276856263 0 0 0.5582933966697814 0.4417066033302185
157 6.203745932607373e-05 0.08361706838673318 0 0 0.5585666582476603 0.44143334175233967
158 5.893558635977004e-05 0.08175641993597717 0 0 0.5414582739061543 0.45854172609384564
159 5.5988807041781534e-05 0.07959688702959762 0 0 0.5352309227511424 0.4647690772488577
160 5.3189366689692454e-05 0.0780494315132108 0 0 0.5544258716743842 0.44557412832561577
161 5.052989835520783e-05 0.07671408658036623 0 0 0.5534678280980382 0.44653217190196176
162 4.800340343744743e-05 0.0759132823101727 0 0 0.5662954020210763 0.43370459797892374
163 4.560323326557506e-05 0.07535199579371463 0 0 0.5676624418072235 0.4323375581927764
164 4.33230716022963e-05 0.07488401889359698 0 0 0.5676447964206486 0.4323552035793514
165 4.1156918022181484e-05 0.0743618901236991 0 0 0.5646423218552877 0.43535767814471227
166 3.9099072121072406e-05 0.07359935252976049 0 0 0.5573416089263121 0.4426583910736879
167 3.7144118515018785e-05 0.07317458987314386 0 0 0.5690870057221246 0.4309129942778755
168 3.528691258926785e-05 0.07291909038288066 0 0 0.5705761322223162 0.4294238677776838
169 3.352256695980445e-05 0.07248697396678301 0 0 0.563356733391708 0.4366432666082919
170 3.184643861181423e-05 0.07224212378729075 0 0 0.5702706649951994 0.4297293350048007
171 3.0254116681223513e-05 0.07203842294778649 0 0 0.5694900254133576 0.4305099745866423
172 2.8741410847162336e-05 0.07163697320225773 0 0 0.5628999283759599 0.4371000716240402
173 2.7304340304804218e-05 0.07128375028306688 0 0 0.5658324296456988 0.43416757035430126
174 2.5939123289564007e-05 0.07124479651701944 0 0 0.5745390076848976 0.42546099231510226
175 2.4642167125085806e-05 0.07107380322952506 0 0 0.5675127091358075 0.43248729086419246
176 2.3410058768831515e-05 0.07076963562643433 0 0 0.5645579151735712 0.4354420848264287
177 2.223955583038994e-05 0.07045365163853773 0 0 0.5651562227017543 0.43484377729824564
178 2.112757803887044e-05 0.07033541291124576 0 0 0.570939987357716 0.42906001264228405
179 2.0071199136926917e-05 0.07037738416736107 0 0 0.5737962251408506 0.42620377485914945
180 1.906763918008057e-05 0.0701579608104032 0 0 0.5643957886017144 0.4356042113982857
181 1.811425722107654e-05 0.07030207683048628 0 0 0.5776726342314513 0.42232736576854873
182 1.720854436002271e-05 0.07063652195420009 0 0 0.580132858340577 0.419867141659423
183 1.6348117142021574e-05 0.07116762241582139 0 0 0.5846234969940222 0.41537650300597784
184 1.5530711284920495e-05 0.07177948352679563 0 0 0.5857417111268476 0.41425828887315247
185 1.475417572067447e-05 0.07227993166536113 0 0 0.5822194660128103 0.41778053398718984
186 1.4016466934640746e-05 0.07258038561265197 0 0 0.5777254898981862 0.42227451010181377
187 1.3315643587908709e-05 0.07256716493288293 0 0 0.5704251492660342 0.4295748507339659
188 1.2649861408513273e-05 0.07244848402660035 0 0 0.5701958727902 0.42980412720979994
189 1.2017368338087609e-05 0.07210590524386733 0 0 0.564292481705384 0.4357075182946159
190 1.1416499921183228e-05 0.07197039001764088 0 0 0.5723463953887853 0.4276536046112147
191 1.0845674925124066e-05 0.07195009917414182 0 0 0.5737333710761787 0.42626662892382133
192 1.0303391178867862e-05 0.07203146117738576 0 0 0.5756985304549892 0.42430146954501086
193 9.788221619924469e-06 0.07263315724781481 0 0 0.590583122177409 0.40941687782259095
194 9.298810538928245e-06 0.07336225973418567 0 0 0.5901115616997923 0.4098884383002077
195 8.833870011981833e-06 0.07441330362497231 0 0 0.5993971503758968 0.4006028496241033
196 8.392176511382742e-06 0.07526634644985654 0 0 0.5914056435320969 0.4085943564679031
197 7.972567685813604e-06 0.0759118584891497 0 0 0.5878638096897622 0.4121361903102378
198 7.573939301522923e-06 0.07637785501129243 0 0 0.5850507805215405 0.4149492194784596
199 7.195242336446776e-06 0.07691696441004237 0 0 0.5894447767253482 0.41055522327465177
200 6.835480219624437e-06 0.07784677710106769 0 0 0.6011369758258676 0.39886302417413233
201 6.4937062086432155e-06 0.07874309362431559 0 0 0.5973541599241582 0.4026458400758418
202 6.169020898211054e-06 0.07969124526922948 0 0 0.6001530318572803 0.3998469681427196
203 5.860569853300501e-06 0.08079923917588801 0 0 0.6054668206817334 0.39453317931826654
204 5.567541360635476e-06 0.0818432381126635 0 0 0.6031338593766755 0.3968661406233246
205 5.289164292603702e-06 0.08289084645775925 0 0 0.604911004702753 0.3950889952972469
206 5.024706077973516e-06 0.08404345906872351 0 0 0.6091221439730812 0.39087785602691894
207 4.773470774074841e-06 0.08553037843111044 0 0 0.6194251875046022 0.3805748124953979
208 4.534797235371098e-06 0.08735937837885359 0 0 0.6281248001538494 0.3718751998461506
209 4.308057373602543e-06 0.08934259831012642 0 0 0.6314050794953623 0.3685949205046377
210 4.092654504922416e-06 0.09104195699564495 0 0 0.6233514024379917 0.3766485975620083
211 3.888021779676295e-06 0.09261445077020447 0 0 0.6239287995758657 0.3760712004241343
212 3.69362069069248e-06 0.09396692957735511 0 0 0.6200632154432751 0.3799367845567249
213 3.508939656157856e-06 0.09510930473120034 0 0 0.6171595511710573 0.3828404488289427
214 3.333492673349963e-06 0.09612085622161426 0 0 0.616350866308444 0.3836491336915559
215 3.166818039682465e-06 0.09707583589075466 0 0 0.6169062715248399 0.38309372847516016
216 3.0084771376983414e-06 0.09796291020491489 0 0 0.6163554148553029 0.383644585144697
217 2.858053280813424e-06 0.09850063037704854 0 0 0.6073145414093656 0.3926854585906344
218 2.7151506167727527e-06 0.098574421116286 0 0 0.5971208055425663 0.4028791944574336
219 2.5793930859341147e-06 0.0983606948051563 0 0 0.592890406045907 0.4071095939540931
220 2.450423431637409e-06 0.09752764281908245 0 0 0.5766374087405469 0.4233625912594531
221 2.3279022600555386e-06 0.09642262062927405 0 0 0.573433807341364 0.4265661926586361
222 2.2115071470527614e-06 0.09517096577684513 0 0 0.5704523453077786 0.4295476546922214
223 2.1009317897001232e-06 0.09345475185841699 0 0 0.5564971888282619 0.44350281117173795
224 1.995885200215117e-06 0.09110563607228157 0 0 0.5399894383196596 0.4600105616803404
225 1.8960909402043612e-06 0.08903762271827592 0 0 0.5521355531324014 0.44786444686759863
226 1.801286393194143e-06 0.08748897911812858 0 0 0.5631042105271417 0.4368957894728584
227 1.7112220735344358e-06 0.08596014360419028 0 0 0.5571983350050056 0.44280166499499435
228 1.625660969857714e-06 0.08437649339224167 0 0 0.5537971070427703 0.4462028929572296
229 1.5443779213648281e-06 0.08315742411781542 0 0 0.5637581089593859 0.4362418910406141
230 1.4671590252965867e-06 0.08180683071767667 0 0 0.5550714704648693 0.4449285295351308
231 1.3938010740317574e-06 0.08060968620343666 0 0 0.5595998589619895 0.44040014103801045
232 1.3241110203301695e-06 0.07937727487507676 0 0 0.5558581201414989 0.44414187985850095
233 1.257905469313661e-06 0.07821186086963719 0 0 0.5569722925550403 0.4430277074449597
234 1.195010195847978e-06 0.07714930780401355 0 0 0.5582697443701369 0.4417302556298631
235 1.1352596860555792e-06 0.07574127060466714 0 0 0.545744696913971 0.4542553030860289
236 1.0784967017528002e-06 0.0742162140679656 0 0 0.5440513845621185 0.45594861543788157
237 1.0245718666651603e-06 0.072787077481247 0 0 0.5465215699640662 0.45347843003593374
238 9.733432733319023e-07 0.07127565713286733 0 0 0.5416660929447994 0.4583339070552005
239 9.246761096653071e-07 0.06961782401083315 0 0 0.5364767173070878 0.46352328269291226
240 8.784423041820416e-07 0.06792206688744085 0 0 0.5350354746887376 0.4649645253112625
241 8.345201889729395e-07 0.06638910656062269 0 0 0.5386075385483212 0.4613924614516788
242 7.927941795242924e-07 0.06457564746996655 0 0 0.5270048194418855 0.47299518055811446
243 7.531544705480778e-07 0.06241227657972651 0 0 0.5172252340886224 0.48277476591137763
244 7.154967470206739e-07 0.06015932783399354 0 0 0.5156387664781247 0.4843612335218753
245 6.797219096696401e-07 0.05799942205462989 0 0 0.5170221556018917 0.48297784439810826
246 6.457358141861581e-07 0.05584782354728414 0 0 0.5141973513125714 0.48580264868742873
247 6.134490234768501e-07 0.05355591418550472 0 0 0.5076823896699242 0.4923176103300758
248 5.827765723030076e-07 0.05142846883824023 0 0 0.5116724655414475 0.48832753445855254
249 5.536377436878572e-07 0.04949755863656276 0 0 0.513905988508212 0.4860940114917881
250 5.259558565034644e-07 0.047757555802105944 0 0 0.5158638099422402 0.4841361900577597
251 4.996580636782911e-07 0.04604992919943502 0 0 0.5132649213727828 0.4867350786272172
252 4.746751604943766e-07 0.044557838561650805 0 0 0.5177552403131574 0.48224475968684244
253 4.5094140246965774e-07 0.04297369130432072 0 0 0.5114033560433507 0.4885966439566493
254 4.283943323461748e-07 0.041307314908162376 0 0 0.5081779523548297 0.49182204764517046
255 6.764330294862052e-05 0.03940111085854329 0 0 0.4979625355050639 0.5020374644949361
256 8.644912615104375e-05 0.03755712579809639 0 0 0.5022287006930269 0.49777129930697306
257 8.944870599894347e-05 0.03616666849038813 0 0 0.5135089613023659 0.4864910386976342
258 8.739254263029543e-05 0.03534347083699914 0 0 0.5249786093031985 0.47502139069680155
259 8.382028523610936e-05 0.035030945511996724 0 0 0.534228891284076 0.4657711087159241
260 7.989240298762236e-05 0.034842124609190124 0 0 0.5328088624616227 0.4671911375383772
261 7.598461640263633e-05 0.03517139186395307 0 0 0.5471416297636571 0.452858370236343
262 7.22140406587549e-05 0.03571061479380292 0 0 0.5489163416037603 0.45108365839623965
263 6.861279480097978e-05 0.03625588631548161 0 0 0.5476524463261563 0.45234755367384377
264 6.518527559873445e-05 0.036667699089775074 0 0 0.5441043134489645 0.4558956865510355
265 6.192704159627293e-05 0.03712691111435617 0 0 0.5472265648287138 0.4527734351712862
266 5.88310293430261e-05 0.03742166580581634 0 0 0.5422588861843918 0.4577411138156082
267 5.588959001864185e-05 0.037769089734173616 0 0 0.545716489002405 0.45428351099759495
268 5.3095147524822876e-05 0.03838588404104954 0 0 0.5537315579221436 0.44626844207785643
269 5.044040236092906e-05 0.03902544442422968 0 0 0.5524885601015058 0.4475114398984942
270 4.791838627295722e-05 0.03946277275041265 0 0 0.5467932889172027 0.4532067110827973
271 4.552246828923398e-05 0.03994043394835383 0 0 0.5503806562067164 0.4496193437932835
272 4.3246345313647406e-05 0.040115173377383184 0 0 0.54130294487105 0.45869705512895004
273 4.1084028192793825e-05 0.04012115110773458 0 0 0.5392440978028189 0.46075590219718104
274 3.902982683094763e-05 0.04018556265548975 0 0 0.5426241239817914 0.4573758760182086
275 3.70783355051721e-05 0.040189690185594595 0 0 0.5403076017831063 0.45969239821689367
276 3.522441873511821e-05 0.0402285618496299 0 0 0.5419373425625711 0.45806265743742886
277 3.346319780007985e-05 0.04083631215674266 0 0 0.5588854806787968 0.44111451932120316
278 3.179003791064265e-05 0.04168322726851246 0 0 0.5613455105376008 0.4386544894623991
279 3.0200536015297556e-05 0.04251266359287381 0 0 0.5594035318277784 0.4405964681722217
280 2.8690509214594402e-05 0.0432055841568521 0 0 0.5562747426258265 0.4437252573741734
281 2.725598375388505e-05 0.04351098939352688 0 0 0.5465321730037009 0.4534678269962991
282 2.5893184566197518e-05 0.0434470783407234 0 0 0.5393321984903675 0.4606678015096325
283 2.459852533788986e-05 0.043395244344155266 0 0 0.5431417952393935 0.4568582047606064
284 2.3368599070996095e-05 0.043149109825138476 0 0 0.5370865492253492 0.4629134507746508
285 2.220016911744653e-05 0.04268144635729359 0 0 0.5319695419093642 0.46803045809063587
286 2.109016066157428e-05 0.04224634857489926 0 0 0.5345861565983145 0.4654138434016854
287 2.0035652628495595e-05 0.04169094482570115 0 0 0.530189457055807 0.46981054294419294
288 1.9033869997070823e-05 0.04100830071863573 0 0 0.5269127763627026 0.4730872236372974
289 1.8082176497217283e-05 0.04035524233373518 0 0 0.5283251095981437 0.4716748904018562
290 1.7178067672356417e-05 0.03942919262392033 0 0 0.5191086276373214 0.4808913723626787
291 1.6319164288738596e-05 0.038185657879024074 0 0 0.5111412058191527 0.4888587941808474
292 1.5503206074301666e-05 0.03695652137541738 0 0 0.5133312478141087 0.48666875218589134
293 1.4728045770586582e-05 0.03572100646224869 0 0 0.5117534195996513 0.4882465804003487
294 1.3991643482057253e-05 0.034530544320487376 0 0 0.5119250151515878 0.48807498484841205
295 1.3292061307954389e-05 0.03327909882795298 0 0 0.5084405340498213 0.4915594659501787
296 1.2627458242556669e-05 0.03191515039520027 0 0 0.5043402890876743 0.49565971091232575
297 1.1996085330428834e-05 0.03062249319092046 0 0 0.5061847929584052 0.4938152070415947
298 1.1396281063907392e-05 0.029653714177686776 0 0 0.5140097740061779 0.485990225993822
299 1.0826467010712021e-05 0.02890210606115069 0 0 0.5165304099716721 0.48346959002832784
300 1.0285143660176419e-05 0.028400032007322648 0 0 0.5212659285986234 0.47873407140137664
301 9.770886477167598e-06 0.02787710550173683 0 0 0.5177537812889267 0.48224621871107337
302 9.282342153309217e-06 0.027313137240094695 0 0 0.5161773403687032 0.48382265963129684
303 8.818225045643756e-06 0.02697971150309335 0 0 0.5229808609262617 0.4770191390737383
304 8.377313793361568e-06 0.026786982641804815 0 0 0.5247157709883337 0.4752842290116663
305 7.958448103693488e-06 0.027148863898539013 0 0 0.5399898688863216 0.4600101311136784
306 7.560525698508813e-06 0.027791407097812325 0 0 0.5435933444208545 0.4564066555791455
307 7.1824994135833725e-06 0.028766778859788844 0 0 0.5516650486903347 0.4483349513096653
308 6.8233744429042034e-06 0.03000852206198938 0 0 0.5575651892916311 0.4424348107083689
309 6.482205720758993e-06 0.03143368928820191 0 0 0.5618535218605848 0.4381464781394153
310 6.158095434721043e-06 0.0328337863488365 0 0 0.5607980523142948 0.43920194768570525
311 5.850190662984991e-06 0.03427312685657443 0 0 0.5636467249065155 0.43635327509348454
312 5.557681129835741e-06 0.03574449414658614 0 0 0.5657055694100337 0.43429443058996636
313 5.2797970733439535e-06 0.03763261389433496 0 0 0.5795238380679028 0.4204761619320973
314 5.015807219676756e-06 0.03932114622576548 0 0 0.5714333138173175 0.4285666861826824
315 4.765016858692918e-06 0.041039509937716726 0 0 0.5759474916548764 0.42405250834512376
316 4.526766015758272e-06 0.04293520835292016 0 0 0.5827822719521282 0.4172177280478718
317 4.300427714970358e-06 0.04507131604959637 0 0 0.5903071431312957 0.40969285686870416
318 4.08540632922184e-06 0.047064848463564755 0 0 0.5858712648097535 0.4141287351902464
319 3.881136012760748e-06 0.04890291313377558 0 0 0.5845383236957925 0.4154616763042075
320 3.6870792121227103e-06 0.05067543819921638 0 0 0.5858951327670059 0.4141048672329942
321 3.5027252515165746e-06 0.05248049270480921 0 0 0.5893028811288145 0.41069711887118554
